τ_H,τ_M,τ_H_2,τ_M_2,T,τ_M_4
-0.042314690923463426,0.1459213000503207,-0.04263801390232684,0.18413854556490805,2.65,0.1707733828447499
0.02498920028723184,0.13948717125725577,0.02562873960607715,0.17174370160574537,2.64,0.15879111318786782
-0.046720655976365884,0.25286838263056727,-0.046732633991618804,0.23738912292664852,2.63,0.12916715087292963
-0.00942226483651095,0.17924128257038321,-0.009561881922060955,0.14773246524670802,2.62,0.0363548966124911
-0.0085215245168509,0.13860364518938273,-0.008274879958901077,0.15194218098096582,2.61,0.08150686172043031
1.451958697118702,-0.025959014323258353,1.4470046036362587,-0.044980743301853886,2.6,-0.04221130855204378
1.224721292414518,-0.01221102556900059,1.2228127931765356,-0.010873497879997661,2.59,-0.008264250809875091
1.1329802108467144,-0.03214792768926325,1.1279331084345938,-0.0479793360605001,2.58,-0.04491664827453591
1.127320675360708,0.03191552300008336,1.1202526517279912,0.0645266756830026,2.57,0.09641604601474994
1.3115153966756596,-0.01620720360206589,1.3083499893518684,-0.03735555236033391,2.56,-0.03946648224719103
0.9462479631350343,-0.021880913671026587,0.9419960605997467,-0.02923327385602745,2.55,-0.020299985576841807
1.0660946755971052,-0.035945209028911886,1.062945163313678,-0.04075835132844247,2.54,-0.028740488915855646
0.7996271437920971,-0.02502413299914632,0.7985967929923629,-0.008886544597412484,2.53,0.006634117869108453
0.9362312662774759,-0.0050525972017893385,0.9325896049341971,0.009358305401239886,2.52,0.0013559074424171565
0.8732353691419739,0.047888117673298564,0.8738231637389943,0.059331297358676906,2.51,0.03979667188669679
0.714388527057699,0.0460078258445519,0.7155067541554283,0.016298802922976238,2.5,-0.007185395475988364
0.8302517586146279,-0.0379162992761441,0.831896890305405,-0.04397375842068522,2.49,-0.030713140336007447
0.7744933237736026,-0.0344034687698451,0.7725973889087075,-0.028835952109723555,2.48,-0.021823739588480773
0.6911861455107596,-0.013452015825266773,0.6886231941893509,-0.02539939094147379,2.47,-0.028589694652449718
0.5326902531538702,-0.009840339596632351,0.5308017858947699,-0.010122947635248642,2.46,-0.012492226509510684
0.5563103378482994,0.008309171026680303,0.5551605795583598,-0.020534011663216143,2.45,-0.030275711631030117
0.46676503838365874,-0.040724026533457386,0.46601862485878864,-0.05145094852636358,2.44,-0.04252643671028372
0.4020948709072232,-0.048171051230557815,0.4005584853466767,-0.03375024099833482,2.43,-0.005824123132088868
0.33099828044830415,0.005768891454181299,0.32827724074254877,0.00022459694237365424,2.42,-0.016602286409483386
0.3411571247284718,-0.001094215459724099,0.3400745865718902,0.004077561404903853,2.41,-0.005294892738358133
0.37081098622553027,0.04603787877482422,0.37087673758962764,0.03329814156976849,2.4,0.003982563797835732
0.22917180344121607,-0.059216550870705216,0.22881846708782297,-0.045227436336847296,2.39,-0.02741536175972271
0.2240911913297334,-0.02244190204623249,0.22434530907883457,-0.01391456235146975,2.38,-0.0013189298412188094
0.13793064990398254,-0.017196294268823267,0.13836930825786567,-0.017347582655781374,2.37,-0.02198522125781551
0.12964814375894484,-0.03570044774769443,0.12964461184549048,-0.037999461707086304,2.36,-0.024389982379117874
0.07950393961193762,0.03157629436098896,0.07914057825167048,0.025288946594210954,2.35,-0.004859437454902238
0.10523588244966181,-0.00048342534719322344,0.10443571186364956,-0.017024464374766984,2.34,-0.025627026897660953
0.06774672056976822,-0.01364267116671746,0.06654067952443153,0.0069251792706800114,2.33,0.007831605339925569
0.02288764670811929,0.033079968551390594,0.023450847241553534,0.026588851059338444,2.32,0.02081034914052132
-0.001451271398736342,0.03899288908008935,-0.0019020122454660084,0.051213614575001634,2.31,0.04614182339001907
-0.0016407057490959794,-0.0689937260985266,-0.0018875897592916988,-0.0494879930597072,2.3,-0.02114067238766903
-0.005102776800633632,-0.039210073048826344,-0.005950724195219257,-0.06401509898548853,2.29,-0.0625308487208713
0.07375927809351296,0.06606430189007674,0.07399818416041294,0.06849275967707391,2.28,0.0629479160142474
-0.022257476461837497,-0.025202005413176406,-0.02371236751808751,-0.028360652254175944,2.27,-0.03833585823577915
0.012745882613512215,-0.03646486604615686,0.012102512461396738,-0.03094672397650027,2.26,-0.02142964218033422
-0.027934488661346592,0.02303398679738876,-0.02770505787123379,0.018760704601266096,2.25,0.01999082702904153
0.005921400461669224,0.015199930101585223,0.006116849119829693,0.022210806423729804,2.24,0.02840779586883651
0.03922955572534811,0.01735250598564229,0.03919182306822355,0.020284316625606546,2.23,0.02511079210528391
-0.001321426718657848,0.01920763151083709,-0.0011764867659578464,0.021500876620812466,2.22,0.025615708341981392
-0.01432645100214106,0.026309635222299184,-0.013963616221886735,0.02629680809508741,2.21,0.02591397348095464
0.02217552988418633,0.014734955255440808,0.022168368039096487,0.013939063072873037,2.2,0.012603674579259821
-0.0010869071768161425,0.02311899145962023,-0.0012635038756103746,0.02314298915230368,2.19,0.02296980475894982
-0.005535806886207463,-0.02215724137037121,-0.005991656227488133,-0.022976675772696582,2.18,-0.024715338633055296
0.01675291869759608,0.032843467220218574,0.016791044220993732,0.03447721294245208,2.17,0.037496989751004635
-0.008714007860338789,0.04843282042827042,-0.009105292421948163,0.0480642737144711,2.16,0.04727444696681078
-0.021328870920628133,0.011062184835649297,-0.020949947963641302,0.011739686735250849,2.15,0.013002674406099514
-0.043449187030300346,0.009008633905542357,-0.04341309268619389,0.008616353967679057,2.14,0.007797697432043872
0.005100569009515866,-0.02554767251780202,0.0054041944464620776,-0.025301813516780687,2.13,-0.024841476376962178
0.03815511367865112,0.020681462409394735,0.03789907589095058,0.02048049098553803,2.12,0.02006885469063856
-0.023797189194003997,-0.016138957197167028,-0.02348245417856454,-0.01567706132111206,2.11,-0.014740462320861047
0.001693456197741508,-0.017733715550218663,0.0017188265405378563,-0.017826997065607354,2.1,-0.018014480431549323
0.0025825935801729884,0.013298359457252053,0.0026109469429337682,0.012886929099985915,2.09,0.01208786253519158
-0.03195130815049839,0.00026692435068913483,-0.03170915221688014,0.0006505943985274181,2.08,0.0014387997761579037
0.017321398413812042,0.038622619045881455,0.017767211469550626,0.03908665068372674,2.07,0.0400137703235597
-0.005100447920640623,-0.01982702307377355,-0.005296185017802669,-0.020249986922163173,2.06,-0.021096559342598402
0.03718337920781017,0.022740656688847873,0.03712114097787478,0.02296778841285603,2.05,0.02340408731640334
-0.035138830178491495,-0.005784115309786185,-0.035236133503110514,-0.005860035627037486,2.04,-0.005997307789804569
-0.04792401073167179,-0.0432600750837847,-0.04750091213968799,-0.04311903296040245,2.03,-0.042817133402080466
0.004520796089875642,-0.0014060799198122166,0.00434507716762181,-0.001584972437902985,2.02,-0.0019350025027045567
-0.014348965261618978,0.03238384058449273,-0.014564672020116892,0.03214939709575727,2.01,0.03168275240879344
-0.0456691069530507,-0.04809902780249932,-0.045367475922755925,-0.047826127818000476,2.0,-0.04727267136612421
