H,std_H,M,std_M,H_2,std_H_2,M_2,std_M_2,T,M_4,std_M_4
-58.28,18.116782766755744,25.892,15.196422844448204,3724.448,2293.0240571399645,901.096,868.3949588687101,2.96,1.565329696e6,2.4556196667292165e6
-54.088,16.78815350472166,21.382,14.741756862579011,3207.072,2010.9360513498727,674.292,773.9063908754326,2.95,1.053001872e6,2.0038209443331098e6
-54.764,16.280582340977897,22.142,14.175499313279259,3263.888,1941.9608233162933,691.012,731.5154535036938,2.94,1.012077328e6,1.8594968897468064e6
-55.768,17.396805017727385,22.634,14.928660653551908,3412.416,2112.6730400888628,734.94,797.1455057625034,2.93,1.17494232e6,2.1241400002390505e6
-54.324,15.816484602628522,22.674,14.086452788127753,3201.008,1880.5429177770986,712.34,729.4850463394249,2.92,1.03904456e6,1.8105451159819611e6
-54.54,16.23243333243331,22.384,14.278389839768925,3237.84,1927.4186854934212,704.712,747.9766106410455,2.91,1.055528544e6,1.911256726236936e6
-54.724,16.041607062796334,21.98,14.124840215418761,3251.792,1888.791326062625,682.432,724.922051918244,2.9,990699.904,1.804537664510434e6
-58.864,18.748573626092547,24.758,16.1240634277288,3816.128,2444.505330312438,872.684,919.2988733608686,2.89,1.605842672e6,2.6678570584831475e6
-56.352,17.54422685375152,24.038,14.721796333575845,3483.04,2152.1425407988004,794.34,813.2077565144439,2.88,1.291621584e6,2.200765598533811e6
-57.084,16.639646084632382,23.734,14.182185246934916,3535.184,1976.5504754308515,764.236,755.5288479893699,2.87,1.15430968e6,1.9391146231131433e6
-59.272,18.32413135157544,25.592,15.979764982279585,3848.608,2384.621939874774,910.048,913.1419527772897,2.86,1.66118176e6,2.668090725102315e6
-59.4,17.99988877732293,26.652,15.627767694815631,3852.032,2303.5498668283626,954.312,885.0958102088435,2.85,1.693322592e6,2.496148433711512e6
-59.34,17.35123815367265,25.332,15.928323436177692,3822.0,2244.558403434053,895.168,887.4268884016633,2.84,1.588064704e6,2.4548875715371943e6
-58.116,16.580635134441067,24.182,14.642721239075929,3652.112,2060.169483745878,798.964,793.580912931611,2.83,1.267484368e6,2.0895027548878451e6
-61.476,19.153179064277243,26.68,16.307652790623777,4145.776,2607.220781987983,977.496,963.7168464565428,2.82,1.88331984e6,2.981970096335383e6
-59.276,17.87521600841085,25.194,15.23162389131134,3832.848,2289.97338565386,866.508,860.5058350924927,2.81,1.490565936e6,2.4699283044772693e6
-60.208,18.33392671712388,26.62,16.161336231536946,3960.8,2424.990663016194,969.552,927.0689943128376,2.8,1.798628544e6,2.7398670028854334e6
-63.944,19.46380496469546,28.476,16.703665359328657,4467.296,2702.3188649068843,1089.616,999.0175817635406,2.79,2.18430112e6,3.1366918644794803e6
-63.152,18.60265988924581,28.302,16.618452664702836,4333.888,2482.4336317799507,1076.9,976.3783409440546,2.78,2.11207496e6,2.8923211019479306e6
-59.068,17.037771616665772,24.196,15.01902643832666,3779.024,2146.2499827402244,810.792,826.4824244555562,2.77,1.339773792e6,2.2739354633015147e6
-63.892,18.808670928646237,29.466,15.611359920217025,4435.6,2549.3309397252146,1111.716,937.0053545089154,2.76,2.11301352e6,2.8833228174186423e6
-65.956,19.4003721211331,29.758,17.127018735634373,4726.192,2703.0485490635556,1178.58,1033.6146859052064,2.75,2.456341776e6,3.2212243384726173e6
-62.964,17.64148309881927,28.868,15.281364340139792,4275.376,2360.1006940191996,1066.648,898.3156812385939,2.74,1.943902048e6,2.645322230657662e6
-64.996,18.06982297927964,29.864,15.825800452424515,4550.672,2495.8574488181052,1142.064,954.355761140898,2.73,2.214194304e6,2.929967709445784e6
-65.776,19.983121606724737,30.73,16.86141771641422,4725.408,2836.1275297315,1228.356,1039.761943024538,2.72,2.588882256e6,3.3741866655058735e6
-64.976,19.055774624678644,29.264,16.396559125351608,4584.64,2627.238724919705,1124.96,990.0237539743342,2.71,2.244701888e6,3.0560720250915918e6
-63.852,18.826272188739985,27.42,16.431603622215256,4431.152,2592.126453792031,1021.584,976.8223712061927,2.7,1.996861632e6,3.0274335317927483e6
-62.896,18.816994001786345,25.862,16.8949221482194,4309.632,2596.701483646353,953.996,977.9283039935757,2.69,1.865495792e6,2.975590560294295e6
-66.008,18.696670866801433,30.364,16.167897355714032,4706.272,2630.521831713838,1183.112,985.4282684844841,2.68,2.369851808e6,3.110077045265835e6
-68.892,18.976101507644515,32.356,15.884759664206117,5105.84,2781.485628346963,1298.984,1014.2369409148517,2.67,2.715007328e6,3.3855659793794425e6
-68.628,20.73807328764376,32.438,16.85254177161902,5139.44,3031.3342279599583,1335.948,1060.2702420997596,2.66,2.907805872e6,3.5570280015607188e6
-67.524,19.20328592169033,31.518,16.302805202095055,4927.888,2716.224239191892,1258.9,1004.2829871696114,2.65,2.592404944e6,3.2020328917776416e6
-68.996,20.886076994309203,31.992,17.34118371544032,5196.24,3060.958124352413,1323.904,1102.8932914821798,2.64,2.96787904e6,3.7075048462994425e6
-71.272,20.059122223676297,33.6,16.789815302673755,5481.664,3010.5066200248107,1410.576,1078.9008997008832,2.63,3.152587776e6,3.740343852356685e6
-71.46,20.89978950136104,33.322,17.053185248718997,5542.896,3153.971476925761,1400.876,1115.349210106182,2.62,3.205213424e6,3.8894294899901836e6
-70.376,19.149133487270735,32.966,16.54038779558775,5319.104,2816.1462726593254,1360.068,1049.2677437976324,2.61,2.9496468e6,3.452539517985896e6
-71.092,20.388016264639557,33.116,17.667446976931412,5469.328,3020.4176676915567,1408.496,1124.1171332709564,2.6,3.246236672e6,3.746508975087449e6
-70.528,20.260002065243814,32.58,16.942214691079748,5384.256,3058.7109021362,1348.208,1100.6670707969492,2.59,3.027921344e6,3.817553123106065e6
-72.84,20.67292359028519,34.758,16.847114330390866,5732.608,3172.0868293899507,1491.66,1120.768975077155,2.58,3.479916528e6,3.958997750738784e6
-75.472,19.708618562589457,36.224,16.42570021727012,6084.064,3085.6575569013594,1581.712,1116.8762158527404,2.57,3.74797792e6,4.0258541201320165e6
-71.224,19.715844859871936,33.566,16.838859557321303,5461.184,2964.846202950695,1409.94,1080.5463177230047,2.56,3.154343568e6,3.66705307063044e6
-73.228,18.929404067173863,35.45,15.882372296031527,5720.304,2904.474877477493,1508.7,1053.863115146111,2.55,3.385692528e6,3.693214155838686e6
-73.688,21.683284364247516,35.176,17.654934741332823,5899.616,3309.2504455019807,1548.736,1156.7964472301617,2.54,3.73542304e6,4.0995909530103267e6
-76.472,21.056794737200736,37.258,16.96482364309282,6290.912,3334.8072705611926,1675.676,1152.5181964798721,2.53,4.134859952e6,4.246493517845464e6
-77.036,20.181327755873497,37.25,16.872408784111954,6341.424,3200.401499496896,1671.956,1142.2811090953908,2.52,4.098938192e6,4.169819944705127e6
-78.332,21.155077719387215,38.272,17.172679375010674,6582.992,3399.512108893644,1759.352,1176.5182528525831,2.51,4.478130464e6,4.424229697594731e6
-78.232,19.62231411457913,37.798,16.665921785156346,6504.896,3129.299407849618,1706.164,1133.421740547598,2.5,4.194355792e6,4.1486074067636942e6
-79.336,21.26130633679754,39.292,16.4968749429364,6745.792,3458.923371748445,1815.736,1168.5931388760714,2.49,4.661141536e6,4.47078503693553e6
-78.648,21.352752422955597,39.008,16.987304215339897,6640.992,3399.417811536762,1809.904,1180.4508490364988,2.48,4.667823232e6,4.421488981275444e6
-79.704,21.130614919752972,39.982,16.4139298491584,6798.784,3421.14280137667,1867.708,1155.3935368353768,2.47,4.821932464e6,4.451737021051216e6
-83.372,21.262777845844173,42.21,15.88622901359137,7402.544,3550.197839101472,2033.804,1171.114278897768,2.46,5.506495856e6,4.67434457195021e6
-81.12,21.671346226001916,40.364,16.720139564820236,7049.632,3570.8513130170627,1908.536,1192.5274984412472,2.45,5.063209376e6,4.659761505564864e6
-82.484,22.196270371808378,41.224,16.66816281572902,7295.792,3686.1574922666814,1976.968,1203.3619334676157,2.44,5.355034336e6,4.821604381879561e6
-81.688,21.403756137107727,40.81,16.440748103361912,7130.592,3581.109221567083,1935.484,1179.0341331917539,2.43,5.13482968e6,4.680351275947266e6
-81.036,21.059016743100475,40.732,16.10526483965897,7009.872,3497.236187128997,1918.216,1157.323307715948,2.42,5.017610464e6,4.593159115585453e6
-82.988,21.615621459747377,41.838,15.961720851228183,7353.776,3582.237793535408,2004.94,1164.128387809224,2.41,5.373624112e6,4.681781820290553e6
-85.688,20.928560883650377,43.058,16.785898915530332,7780.0,3576.378264318456,2135.476,1193.841144416669,2.4,5.984089168e6,4.771196883605451e6
-86.536,20.708586372554496,44.474,15.168698474602673,7916.896,3512.764694793117,2207.796,1127.0755936394762,2.39,6.143392272e6,4.667453760729785e6
-86.552,19.887554168645543,43.658,15.892501615781185,7886.368,3398.964636647045,2158.34,1152.7271699445314,2.38,5.985882704e6,4.61043861983754e6
-88.292,20.254109828994338,45.26,15.248505399445445,8205.296,3545.007119296076,2280.752,1144.5136058124822,2.37,6.510431168e6,4.79093084531761e6
-85.796,20.492201304747965,43.244,15.951768645605506,7780.464,3563.105011928505,2124.248,1172.8781136868254,2.36,5.886696992e6,4.797160051875349e6
-89.488,20.043442708167564,46.552,14.585610581529865,8409.44,3491.0614587125947,2379.616,1107.0671787575868,2.35,6.886944448e6,4.702130115799264e6
-91.024,20.387620731195657,46.7,15.01277400693767,8700.608,3595.431755971437,2406.048,1139.1396353409903,2.34,7.085408448e6,4.889557302789308e6
-91.684,20.639916427886767,47.204,14.847047478162747,8831.536,3689.716073277916,2448.432,1153.9125788445224,2.33,7.325001984e6,5.016961976936073e6
-90.488,20.96266417441469,47.002,14.627027925930337,8627.072,3699.16690710525,2422.924,1128.7145781032614,2.32,7.143283312e6,4.904787713092051e6
-92.776,19.344353905675636,48.106,13.901151247504863,8981.216,3490.842629453182,2507.236,1091.2434029438477,2.31,7.475853712e6,4.776813833263866e6
-92.128,19.161596561424176,47.964,13.517300818633188,8854.368,3440.8707363107965,2483.08,1063.855794151985,2.3,7.296343648e6,4.717628625775943e6
-93.308,18.944340158053123,48.318,13.559894791138563,9064.912,3447.6465519253866,2518.316,1065.045898969106,2.29,7.47510392e6,4.760630244168578e6
-94.896,19.837911349905934,48.974,13.9002352692514,9398.4,3636.88396473863,2591.476,1108.916818311425,2.28,7.944214672e6,5.009474169739317e6
-95.468,20.207258827196465,49.766,13.700253316670496,9522.064,3632.509914120012,2664.164,1082.349243538789,2.27,8.268078224e6,4.86979393187888e6
-94.94,19.885065144872318,49.244,13.426568315721507,9408.624,3634.8110451518605,2605.064,1093.9031932031742,2.26,7.981786016e6,4.978050006278486e6
-98.528,17.802644470700137,51.524,11.96580981816962,10024.384,3361.258372453744,2797.76,993.265252720673,2.25,8.813050304e6,4.710151350144711e6
-100.172,17.202626146793584,52.414,11.31090361291,10330.064,3330.736664858787,2875.036,953.6189573513207,2.24,9.174311728e6,4.643684434297757e6
-98.024,18.931609277339053,51.366,12.448494246655253,9966.752,3531.339127091383,2793.276,1014.9760135747703,2.23,8.831536944e6,4.764164787345865e6
-100.496,17.924599724269306,52.434,11.785182838400704,10420.416,3439.8620667087775,2888.076,992.8584441470566,2.22,9.325765104e6,4.794098674948254e6
-97.58,19.301506369922222,50.82,13.131185324563354,9894.032,3556.117440443471,2754.928,1052.9188234925164,2.21,8.697157696e6,4.835335709490444e6
-100.876,18.208464300214118,52.86,11.706983106396518,10507.184,3459.790543479294,2931.096,972.1269657928545,2.2,9.535409568e6,4.674132017024427e6
-102.44,17.627851291100146,53.732,10.638484542140079,10804.384,3429.5782696494407,3000.192,928.7683272709838,2.19,9.862900032e6,4.681669522931619e6
-101.864,17.240613177690133,53.04,11.401420630447435,10673.216,3369.8154634344005,2943.104,962.3178710118964,2.18,9.586990784e6,4.725959872664843e6
-102.396,17.05068649380165,54.062,9.799601430067867,10775.376,3315.249250390718,3018.636,878.5121348479346,2.17,9.883175088e6,4.513500536807437e6
-102.488,17.41818731238269,53.968,10.085469383855798,10806.88,3362.1648624304794,3014.16,891.8343427424708,2.16,9.879733632e6,4.55520083867987e6
-104.404,16.550489500395543,54.878,9.581906330627998,11173.84,3275.621532293196,3103.316,857.277108165256,2.15,1.0364759312e7,4.451429059594197e6
-102.332,17.24631007523671,53.678,10.579046848947794,10768.976,3382.4456551486583,2993.132,922.5436821210262,2.14,9.809074928e6,4.66355520556961e6
-104.12,17.79478165795394,54.57,10.42937543057454,11157.312,3442.296108290679,3086.548,914.5673540757626,2.13,1.0362375568e7,4.6295077540881485e6
-105.624,16.778442720948213,55.43,9.660042257486063,11437.664,3304.9752792873805,3165.708,853.8121279800877,2.12,1.0749973296e7,4.444888848413287e6
-106.768,16.4136401685788,55.84,9.960402080719915,11668.544,3264.9419569183833,3217.216,855.9006012284269,2.11,1.1082312064e7,4.402795212892218e6
-104.644,16.64807563721473,54.506,10.654834090190684,11227.248,3299.129986703338,3084.316,915.1777064474303,2.1,1.0349717872e7,4.5939881107335e6
-107.724,14.938908761853892,56.538,7.892835539453031,11827.408,3053.876705511941,3258.78,757.98035186528,2.09,1.1193606768e7,4.1852810777839404e6
-106.864,16.54978547895408,55.674,9.780868539623125,11693.536,3305.665809356285,3195.164,878.7649292643084,2.08,1.098052856e7,4.550252295681562e6
-110.472,13.656196677981312,58.0,6.163602030468059,12390.368,2877.699697349278,3401.952,641.3894059509138,2.07,1.19842464e7,3.8194088720962363e6
-107.628,14.523654930923984,56.332,8.815866122820575,11794.512,2946.5817269727518,3250.936,780.6936393121584,2.06,1.1177457952e7,4.10011201106222e6
-108.312,14.472598664791068,56.802,7.776198638490742,11940.736,2978.429842489266,3286.876,732.815804706495,2.05,1.1340035824e7,4.056685720704013e6
-109.516,14.245865670035244,57.376,7.38330123570325,12196.496,2967.281147345393,3346.464,708.2588504941559,2.04,1.1699950272e7,4.0087571789869075e6
-109.464,14.856022529782505,57.358,7.619573078191054,12202.848,3076.389353178227,3347.94,729.7175701133501,2.03,1.1740657488e7,4.096174691600035e6
-111.148,13.71678702343396,58.194,6.442349561135895,12541.84,2884.76734886144,3428.004,649.9065983436162,2.02,1.2173167632e7,3.8330090879348647e6
-110.78,13.930170481715209,57.994,6.77184035708328,12466.064,2922.2443025297634,3409.116,671.4066826279563,2.01,1.2072408048e7,3.921300248367186e6
-111.208,14.131540483487154,57.976,7.467743380110968,12566.72,2931.787508602149,3416.928,697.9232476968193,2.0,1.216200672e7,3.9366178272086126e6
-112.58,13.030786676229544,58.75,6.270631612590618,12843.888,2766.596713080681,3490.844,616.3932221141538,1.99,1.2565552496e7,3.6480866973719094e6
-112.136,13.5625014449933,58.404,6.733358903409361,12758.24,2866.5338342016166,3456.32,666.2752196114367,1.98,1.2389626688e7,3.862844273618602e6
-111.944,13.805341410173508,58.428,6.617900921939873,12721.856,2888.641314512396,3457.584,651.3323919695911,1.97,1.2378696768e7,3.8145120277816206e6
-113.196,12.351605002838543,59.146,5.205937551083935,12965.744,2652.297822304691,3525.324,555.4417580364036,1.96,1.2736116336e7,3.452073072364757e6
-113.836,12.900058740777716,59.194,6.248952985373904,13124.88,2761.424371979462,3542.94,613.9729890078482,1.95,1.2929009712e7,3.631774551870979e6
-113.572,13.258982487982124,59.044,6.382381906373105,13074.224,2842.1260377115987,3526.888,634.359134061272,1.94,1.2840948064e7,3.738147807562048e6
-115.112,11.93288941748183,59.624,5.6712244521608195,13393.024,2601.5682171745198,3587.152,569.4775162704296,1.93,1.3191639808e7,3.4730787057504286e6
-114.86,11.770086445516661,59.802,5.028526830204059,13331.216,2578.723849122668,3601.54,522.2697023971831,1.92,1.3243583248e7,3.2871520871658106e6
-115.96,11.259714968913787,60.072,5.020360546815343,13573.376,2469.7235037163177,3633.824,522.4767085095132,1.91,1.3477385792e7,3.2280129462097306e6
-115.44,11.564607219449357,59.922,4.712974445944741,13460.0,2540.2813902285593,3612.836,517.1721261940864,1.9,1.3319783504e7,3.313398538226384e6
-115.224,12.016914338973638,59.792,5.189187187186801,13420.832,2608.6267992094145,3601.984,552.6072008782211,1.89,1.327935808e7,3.4174755547514358e6
-117.384,10.342122775499405,60.7,4.034634838281932,13885.856,2322.844966846476,3700.752,444.52759563302635,1.88,1.3892972544e7,2.928776089686555e6
-116.904,11.0058126420502,60.41,4.7609417730703845,13787.552,2435.2049224470434,3672.012,504.05438464383843,1.87,1.373748888e7,3.1649809581762296e6
-117.936,10.369543453374952,60.698,4.77195636689687,14016.32,2330.178031666092,3706.996,488.80263501744747,1.86,1.3980508432e7,3.0774663927065684e6
-118.016,10.207837378404104,60.9,3.8829212040778103,14031.872,2300.66268897125,3723.872,437.4340866875788,1.85,1.4058379904e7,2.916160185420857e6
-117.76,10.284754551090476,60.768,4.285386860079324,13973.088,2301.550297957885,3711.096,456.7960128781569,1.84,1.3980687456e7,2.947202176690929e6
-118.72,9.238991230592164,61.12,3.9111247611009414,14179.712,2106.6709956088876,3750.936,409.75397279614276,1.83,1.4237251296e7,2.701926556132011e6
-117.748,10.048157117673936,60.832,3.8877874029955506,13965.456,2257.748743650067,3715.632,433.360692802273,1.82,1.3993534848e7,2.8602448230423145e6
-118.408,10.392571459535006,60.96,4.235131206507814,14128.352,2318.7523214919756,3734.04,460.426922921924,1.81,1.415483568e7,2.974961355389646e6
-119.396,9.370324806909682,61.416,3.5178572056465445,14343.12,2122.8242641482257,3784.288,380.8309089835504,1.8,1.4465722816e7,2.582271419981979e6
-119.056,9.064603192144213,61.262,3.667261213058705,14256.416,2071.314820114999,3766.468,386.222014417123,1.79,1.4335299472e7,2.598652691529437e6
-119.64,9.244450219448419,61.446,3.5300914358619018,14399.104,2116.8996379756086,3788.06,394.63381031564484,1.78,1.4504978672e7,2.659897657320087e6
-119.952,9.027025156893226,61.596,3.100709337941627,14469.888,2070.5909045850053,3803.672,362.6832551408453,1.77,1.4599328288e7,2.5377815855328967e6
-120.244,8.618047037161888,61.638,3.1829368650802796,14532.816,1985.5675553001615,3809.364,365.99936480687904,1.76,1.4645075664e7,2.517858016030275e6
-120.112,8.940883367732486,61.602,3.222418343415389,14506.752,2047.5310033564094,3805.18,372.7237832747174,1.75,1.4618178928e7,2.5730062998486655e6
-121.184,8.312595457692092,62.04,2.6768574047874805,14754.592,1920.6864142378463,3856.12,316.7457426161645,1.74,1.4969888992e7,2.25794723462531e6
-120.896,8.483699497103675,61.894,2.943710146979392,14687.744,1953.4642430853482,3839.524,342.4746973753569,1.73,1.4859116176e7,2.3896353673018254e6
-121.112,8.149470526964917,61.974,2.8205104643094807,14734.464,1886.328354068656,3848.724,329.3094358328175,1.72,1.4921012688e7,2.3064202940678857e6
-121.128,7.984445338742536,61.97,2.641605208595349,14735.68,1869.336201820164,3847.252,315.2738588942986,1.71,1.490064616e7,2.2764851343980418e6
-121.424,7.751148579681873,62.092,2.548338680401416,14803.808,1811.0972509471687,3861.904,303.10012284469383,1.7,1.500608032e7,2.1807767005474237e6
-121.964,7.385746628016243,62.242,2.5250369921670077,14929.712,1729.1229473994108,3880.436,295.6099781184037,1.69,1.5145081424e7,2.097890541497544e6
-122.2,7.524933529581813,62.314,2.4802329639684157,14989.408,1760.6038280588225,3889.18,294.2603962152923,1.68,1.5212223664e7,2.1125124269156368e6
-122.052,7.768245724849442,62.252,2.6562288213840977,14956.976,1808.0798146210361,3882.36,312.4997383782688,1.67,1.51702776e7,2.2107450359136174e6
-122.052,7.766183722370312,62.264,2.55985485073995,14956.944,1807.2423771796286,3883.352,303.9015634317406,1.66,1.517268656e7,2.176109482326263e6
-122.556,6.932454321733601,62.46,2.1728141018322584,15067.984,1639.3384636317003,3905.968,260.38800450268235,1.65,1.5324320128e7,1.9073386775446688e6
-122.88,6.847516957882503,62.51,2.272677950142753,15146.336,1616.4520073903204,3912.66,271.59393156634354,1.64,1.5382597776e7,1.9699432665267095e6
-123.132,6.824452296642503,62.602,2.246473379019356,15208.016,1609.411996574749,3924.052,266.99063896941647,1.63,1.5469396816e7,1.9276082914116029e6
-123.04,6.763737735021085,62.528,2.455859777602795,15184.544,1599.1099701899057,3915.776,287.1901879034658,1.62,1.5415697408e7,2.021457522326893e6
-123.292,6.425264198460641,62.668,2.001444923494469,15242.16,1531.8472202887292,3931.28,242.88461980648046,1.61,1.5513896384e7,1.8030143832574887e6
-123.736,6.152735989798371,62.836,1.7956414810112635,15348.416,1467.7373824931924,3951.584,219.42201567975118,1.6,1.5663113984e7,1.647784466784528e6
-123.696,6.210487432895598,62.772,2.013969233149322,15339.232,1475.6736329035787,3944.376,241.2074120744212,1.59,1.5616224864e7,1.762041964813349e6
-123.512,6.525982258974077,62.752,1.9693588739420689,15297.76,1552.3868871668064,3941.688,239.09257603680607,1.58,1.5594012384e7,1.7764451154197352e6
-124.148,5.97576821888247,62.926,1.8433453072937582,15448.4,1414.327702779964,3963.076,222.09953270195427,1.57,1.5755250256e7,1.6346100644806179e6
-123.744,6.332658728098851,62.782,2.181108258026922,15352.64,1498.3504224274068,3946.332,253.7011116058226,1.56,1.5637836144e7,1.7964790840992506e6
-124.46,5.71848765855983,63.012,1.723608664061199,15522.96,1370.952660596856,3973.48,210.54183780300173,1.55,1.5832826848e7,1.5805377295024928e6
-123.964,6.059985761322167,62.878,1.7922969420071904,15403.76,1438.4130750846832,3956.852,218.83351252082522,1.54,1.5704517968e7,1.6403828792235698e6
-124.684,5.527630477763387,63.088,1.6477168964876732,15576.624,1321.6606150617508,3982.808,201.0245308364081,1.53,1.5903130016e7,1.5066707743400703e6
-124.548,5.3874595794976265,63.056,1.5948063855551278,15541.2,1297.3334259233507,3978.6,195.2623860332538,1.52,1.5867347232e7,1.4735063130425424e6
-124.624,5.480936476977696,63.036,1.7691336393370156,15561.152,1313.345126125009,3976.664,213.47151845900464,1.51,1.5859381088e7,1.5757955036921008e6
-125.22,4.809025548562484,63.25,1.3723641584446102,15703.152,1166.95544126496,4002.444,169.62376922792123,1.5,1.6048301424e7,1.2999404997865027e6
-125.244,5.024510892585439,63.242,1.5230744419613105,15711.28,1209.9626718487095,4001.868,185.04282591720076,1.49,1.6049154096e7,1.3835326564204765e6
-125.032,5.311420449106543,63.2,1.489368395736333,15661.184,1274.8594498064326,3996.456,183.47721371318005,1.48,1.6005290784e7,1.397445816513807e6
-125.496,4.7218937175968145,63.298,1.6905780236516896,15771.52,1137.9264467434612,4009.492,191.81096262044392,1.47,1.6112780752e7,1.3443648747830396e6
-125.316,5.025275852865933,63.252,1.5527095371984119,15729.328,1206.5401076828934,4003.224,188.42502438321134,1.46,1.606127088e7,1.4035541387586484e6
-125.388,4.773284010012419,63.298,1.353894024297703,15744.912,1155.2286810677626,4008.468,167.20337899081443,1.45,1.609574472e7,1.2792706903719192e6
-125.46,4.607996705037194,63.314,1.2927006904442633,15761.424,1119.7362857269447,4010.332,160.36850012340904,1.44,1.6108455088e7,1.236824516541712e6
-125.696,4.362409267207126,63.376,1.263416091483807,15818.496,1062.7292691384214,4018.112,156.0109960447881,1.43,1.6169539136e7,1.195039545580099e6
-125.888,4.149780316676619,63.428,1.2042700138533162,15864.992,1013.0053088171313,4024.56,148.82326015365598,1.42,1.6219209408e7,1.1417825469705618e6
-125.868,4.3045447035784274,63.426,1.2506350739076881,15861.264,1042.3337190582895,4024.42,153.53536631248426,1.41,1.6219505872e7,1.1654716894971284e6
-125.908,4.268226066383285,63.434,1.2317309613552636,15871.024,1037.9119136827383,4025.388,151.9902315495521,1.4,1.622682648e7,1.1627671660987705e6
-126.316,3.9612921926860984,63.54,1.178893459897794,15971.408,958.0926839962439,4038.72,144.47888339735925,1.39,1.6332112512e7,1.0927832982938346e6
-126.304,3.6771055335827803,63.556,0.9939073658303634,15966.208,901.2975746411695,4040.352,123.98793935341094,1.38,1.633980192e7,966293.0560818422
-126.344,3.814736716500395,63.556,1.0789013059719723,15977.344,929.3094822381719,4040.528,133.64926989453897,1.37,1.6343710784e7,1.0286816172431109e6
-126.06,4.0847380681122125,63.474,1.1664838981677736,15907.792,994.9947151715029,4030.308,144.47957462383212,1.36,1.6264236048e7,1.1119270954731149e6
-126.54,3.432809954568441,63.608,0.9753395753722326,16024.144,842.4056947923717,4046.928,121.32628273743029,1.35,1.6392331584e7,940710.2325773388
-126.672,3.3668608156191655,63.638,1.0207830317937296,16057.12,823.6054683934344,4050.836,125.07892644982947,1.34,1.6424901392e7,948272.6661084897
-126.492,3.594837807030917,63.602,0.9790579934582806,16013.136,879.1341207724256,4046.172,121.94868551115223,1.33,1.6386364464e7,947795.9676543674
-126.532,3.589130515578649,63.608,0.9875785089355231,16023.216,875.8982904191321,4046.952,122.94298138841715,1.32,1.6392920352e7,954335.8355136695
-126.676,3.332586102433083,63.652,0.9163709596750303,16057.904,816.2717306891882,4052.416,114.00473684906265,1.31,1.643505952e7,884425.2896327603
-126.612,3.522195602442015,63.638,0.9475515045916261,16042.992,859.4052788814889,4050.692,117.88133501596062,1.3,1.6421987792e7,914261.5886654679
-126.596,3.497573018110847,63.624,0.9734328798492333,16038.768,855.5436944944358,4048.96,121.1628938530557,1.29,1.6408742848e7,940238.5853313202
-126.796,3.207596089390414,63.682,0.8852455363681083,16087.504,784.8408865503893,4056.18,110.1403581730988,1.28,1.646471496e7,854362.9836441296
-126.968,2.971835763935787,63.724,0.883518310282591,16129.696,727.787891352143,4061.528,108.11717041496478,1.27,1.6507687328e7,819226.3343940753
-126.976,2.84807576014676,63.732,0.7646965154626773,16131.008,702.1208254920157,4062.352,95.76867826035681,1.26,1.651186624e7,751723.2356981329
-127.112,2.876757155501961,63.764,0.7955733385030804,16165.728,697.3470031905628,4066.48,98.5207589289686,1.25,1.6545956224e7,758799.7933542422
-127.032,2.8898663165148877,63.742,0.7912408369529856,16145.472,708.8072353700359,4063.668,98.80731076524984,1.24,1.6523150736e7,771379.7905688045
-126.968,2.928404267096937,63.726,0.8059612729986309,16129.44,719.804738287587,4061.652,100.62375482974205,1.23,1.6507131984e7,785364.3178588989
-127.288,2.538404912439996,63.814,0.6825466063719532,16208.672,622.0885456063105,4072.692,85.15024192390591,1.22,1.659406344e7,663688.043596402
-127.336,2.307472302851852,63.826,0.6372833985991871,16219.776,569.6363641933435,4074.164,79.47941923593855,1.21,1.660512296e7,619743.604405596
-127.132,2.7081192569585832,63.772,0.7352255140816021,16169.872,665.5497307189446,4067.408,91.81555223180679,1.2,1.6552229504e7,717021.2175217933
-127.464,2.192147237187665,63.86,0.5905495311561502,16251.872,537.5724469797088,4078.448,73.67699502284003,1.19,1.663916096e7,574417.5302315514
-127.352,2.312021072880055,63.828,0.6533321076166724,16223.872,569.925467631211,4074.44,81.30840951253109,1.18,1.660766576e7,631483.1227784134
-127.368,2.3164502891152106,63.838,0.6017625097313041,16227.968,570.1849716345373,4075.652,75.41574391617729,1.17,1.6616621072e7,592755.077535289
-127.388,2.3321438409529764,63.842,0.6159670570861849,16233.136,572.6574036943956,4076.18,76.98887508521528,1.16,1.6621164752e7,602171.4305220959
-127.436,2.181435917615427,63.854,0.578808274836339,16244.688,537.003384804315,4077.668,72.424630500287,1.15,1.66326164e7,567714.4129491432
-127.532,2.0221436806184325,63.882,0.5121897483729427,16268.496,495.89460315821265,4081.172,64.14287742785416,1.14,1.6660075088e7,503663.08422071877
-127.544,1.948296656020294,63.884,0.5007941640981801,16271.264,480.595395564958,4081.416,62.8531738694671,1.13,1.6661903136e7,495387.6694284622
-127.516,2.042036707288562,63.874,0.5481098652865356,16264.496,502.7332161998755,4080.188,68.5257647636014,1.12,1.66526252e7,536298.3685292426
-127.588,1.8787724145797395,63.894,0.4909226059217532,16282.224,462.9532714600422,4082.684,61.54042059790759,1.11,1.667209208e7,483932.0561104057
-127.612,1.7699120284885888,63.898,0.49984582207501305,16287.952,437.51171664105004,4083.204,62.17253258318989,1.1,1.6676416464e7,482704.2477231897
